Latitude,Longitude,Accident_Date,Accident_Time,Light_Condition,Speed_Zone
-36.47501,147.79888,8/3/2012,0.8458,0,0.8333
-37.85038,145.11724,12/3/2012,0.3533,1,0.5833
-37.83227,145.26931,12/3/2012,0.5625,1,0.5833
-37.71709,145.03912,12/3/2012,0.6312,1,0.4167
-38.37781,146.63212,12/3/2012,0.4292,1,0.8333
-38.21334,145.38011,12/3/2012,0.6354,1,0.5833
-38.37382,144.77921,12/3/2012,0.6854,1,0.4167
-37.81054,144.03628,12/3/2012,0.6687,1,0.8333
-37.81872,144.96802,12/3/2012,0.6771,1,0.4167
-37.33155,144.55022,13/3/2012,0.1667,0,0.9167
-37.70131,145.10709,12/3/2012,0.6312,1,0.4167
-37.82121,144.89596,13/3/2012,0.3125,1,0.5
-38.02141,145.31306,13/3/2012,0.3021,1,0.8333
-38.0114,145.30982,13/3/2012,0.3104,1,0.4167
-38.35998,143.57751,13/3/2012,0.5437,1,0.4167
-37.80493,144.95615,13/3/2012,0.3063,1,0.5
-37.81414,144.95582,13/3/2012,0.3354,1,0.4167
-37.83316,144.90511,13/3/2012,0.5125,1,0.6667
-37.93575,144.99659,18/3/2012,0.5,1,0.5
-37.68249,145.01345,18/3/2012,0.5529,1,0.5
-37.92801,145.23307,18/3/2012,0.5417,1,0.6667
-37.94559,145.04646,18/3/2012,0.7708,1,0.5
-36.15508,142.04867,18/3/2012,0.7542,1,0.8333
-36.38031,145.40922,19/3/2012,0.3479,1,0.4167
-37.81364,145.23084,19/3/2012,0.4333,1,0.5
-37.69381,145.001,18/3/2012,0.8792,0.5,0.5833
-37.84251,145.06945,9/2/2012,0.7917,0.5,0.5
-37.90463,144.99553,19/3/2012,0.4167,1,0.5
-37.93567,145.04034,19/3/2012,0.5125,1,0.4167
-36.3626,144.93193,2/2/2012,0.4292,1,0.8333
-38.09498,144.01058,18/3/2012,0.7229,1,0.8333
-37.80155,144.95688,20/3/2012,0.7583,1,0.4167
-37.73541,144.90392,21/3/2012,0.3792,1,0.8333
-37.99012,145.21461,21/3/2012,0.5158,1,0.5
-37.86503,144.77567,21/3/2012,0.4396,1,0.8333
-37.85327,144.98175,16/2/2012,0.9354,0.5,0.5
-37.8681,145.0131,21/3/2012,0.6408,1,0.5
-37.89779,144.98954,20/3/2012,0.7271,1,0.5
-37.56011,143.86111,22/3/2012,0.1,0.5,0.5
-37.71205,145.01105,22/3/2012,0.35,1,0.5833
-38.09807,145.28314,22/3/2012,0.2729,1,0.6667
-37.83828,144.06692,22/3/2012,0.5958,1,0.8333
-37.8588,145.00087,21/3/2012,0.6667,1,0.5833
-37.82156,145.02638,7/3/2012,0.7688,0,0.5
-37.73638,145.07148,22/3/2012,0.6442,1,0.4167
-37.80075,144.9082,21/3/2012,0.7208,1,0.5
-35.95591,147.48143,22/3/2012,0.7146,1,0.8333
-37.93693,145.05604,22/3/2012,0.3125,1,0.5
-37.96634,145.01806,22/3/2012,0.8042,0.5,0.5
-37.84299,144.98558,22/3/2012,0.6821,1,0.5
-36.72142,144.24616,22/3/2012,0.8958,0.5,0.4167
-37.90354,145.1614,22/3/2012,0.6833,1,0.6667
-37.66723,144.9551,23/3/2012,0.2942,1,0.5
-37.97422,145.25268,16/2/2012,0.7083,1,0.6667
-38.11265,145.27965,23/3/2012,0.5104,1,0.5
-37.6928,144.991,23/3/2012,0.4688,1,0.5833
-36.17728,144.72919,23/3/2012,0.5958,1,0.8333
-37.85376,144.98193,23/3/2012,0.6875,1,0.5
-37.77231,144.92157,23/3/2012,0.7558,0.5,0.5
-37.71177,144.83131,23/3/2012,0.9333,0.5,0.5
-37.81104,145.1577,22/3/2012,0.875,0.5,0.5
-37.56107,143.84893,24/3/2012,0.425,1,0.5
-38.10134,145.28752,24/3/2012,0.5583,1,0.4167
-37.7016,144.95158,24/3/2012,0.6421,1,0.4167
-36.35805,144.72454,24/3/2012,0.6042,1,0.8333
-37.75464,145.06997,24/3/2012,0.7188,1,0.5
-37.62204,144.71687,25/3/2012,0.0,0,0.9167
-37.83334,144.97636,24/3/2012,0.55,1,0.5
-37.72016,144.83997,25/3/2012,0.3146,1,0.6667
-37.90529,144.65656,25/3/2012,0.4346,1,0.5
-37.90515,145.07281,25/3/2012,0.3917,1,0.4167
-37.86874,145.01833,25/3/2012,0.5125,1,0.5
-36.79699,144.37929,25/3/2012,0.5,1,0.6667
-37.66638,144.9461,25/3/2012,0.6404,1,0.4167
-37.91742,144.98738,25/3/2012,0.4708,1,0.5
-38.45233,145.22967,22/3/2012,0.75,1,0.5
-37.77527,144.94532,26/3/2012,0.4271,1,0.4167
-38.00426,145.21741,26/3/2012,0.2667,1,0.6667
-37.79985,144.99299,22/3/2012,0.8458,0.5,0.5833
-37.78198,144.97161,20/3/2012,0.3063,0,0.4167
-37.78533,144.91926,25/3/2012,0.4167,1,0.5
-37.89575,144.66902,26/3/2012,0.5646,1,0.5
-36.40951,146.24644,26/3/2012,0.5992,1,0.8333
-37.79254,144.95844,26/3/2012,0.6725,1,0.5
-37.90287,145.15519,26/3/2012,0.6792,1,0.5833
-37.81121,144.96595,26/3/2012,0.795,0.5,0.5
-38.17941,144.55657,26/3/2012,0.7292,1,0.5
-37.87118,144.77305,26/3/2012,0.6729,1,0.5
-37.77706,144.82872,26/3/2012,0.2208,0.5,0.5833
-38.043,146.70516,26/3/2012,0.685,1,0.8333
-37.79712,145.12715,26/3/2012,0.4333,1,0.8333
-37.58638,141.4017,8/3/2012,0.7146,1,0.4167
-37.77799,144.79368,19/3/2012,0.5188,1,0.6667
-38.05486,145.30122,16/3/2012,0.8396,1,0.5833
-37.79754,144.9786,19/3/2012,0.6379,1,0.3333
-38.26,146.30637,11/3/2012,0.0125,0,0.8333
-38.22891,146.40622,19/3/2012,0.3521,0,0.4167
-37.29161,145.05447,19/3/2012,0.7917,1,0.9167
-37.79226,144.96839,19/3/2012,0.8846,0.5,0.5
-37.8442,145.041,19/3/2012,0.5188,1,0.5
-37.59524,143.84302,20/3/2012,0.3396,1,0.3333
-37.66714,145.03211,19/3/2012,0.8792,0.5,0.5833
-38.21528,145.49768,20/3/2012,0.3375,1,0.6667
-37.76618,145.39508,20/3/2012,0.2646,0,0.6667
-37.70088,145.02269,27/2/2012,0.6775,1,0.4167
-38.37599,142.51563,20/3/2012,0.5542,1,0.4167
-37.82598,144.96007,20/3/2012,0.2979,1,0.5
-37.40941,145.3145,17/3/2012,0.5,1,0.8333
-37.74164,145.04283,20/3/2012,0.7229,1,0.5833
-37.60848,145.13764,20/3/2012,0.7188,1,0.6667
-37.97716,145.38842,20/3/2012,0.6696,1,0.5833
-38.10402,145.46832,20/3/2012,0.9708,0,0.8333
-37.97249,145.16015,16/2/2012,0.875,0.5,0.5
-38.27383,146.49053,21/3/2012,0.25,0,0.8333
-37.81862,144.95956,12/3/2012,0.5896,1,0.4167
-37.6813,145.01464,21/3/2012,0.3833,1,0.4167
-37.77884,144.92285,21/3/2012,0.4646,1,0.5
-37.69203,144.95837,24/3/2012,0.125,0.5,0.5833
-37.85075,144.98727,24/3/2012,0.6792,1,0.4167
-37.85764,145.29524,29/3/2012,0.2687,0.5,0.5
-36.65881,144.34057,29/3/2012,0.2958,0.5,0.6667
-37.74675,145.02187,20/3/2012,0.3029,1,0.5
-37.87815,145.04735,28/3/2012,0.3333,1,0.5833
-37.85466,145.05226,29/3/2012,0.6792,1,0.5
-37.8544,145.05723,29/3/2012,0.6875,1,0.6667
-37.9138,145.14058,28/3/2012,0.7667,0.5,0.6667
-37.80502,144.69594,29/3/2012,0.6425,1,0.8333
-37.97385,145.13339,29/3/2012,0.8571,0.5,0.5
-38.08215,145.12389,29/3/2012,0.6375,1,0.5
-38.14489,144.34746,30/3/2012,0.3525,1,0.4167
-38.12375,145.14707,29/3/2012,0.85,0.5,0.4167
-37.77638,145.06485,1/3/2012,0.5,1,0.5
-37.74503,145.01904,30/3/2012,0.5579,1,0.4167
-38.0987,145.33108,26/3/2012,0.625,1,0.4167
-37.83275,144.80996,30/3/2012,0.2917,1,0.8333
-35.73355,144.16077,30/3/2012,0.5625,1,0.8333
-37.81563,144.96607,30/3/2012,0.5,1,0.4167
-37.7372,145.00413,30/3/2012,0.5475,1,0.3333
-37.66773,145.06287,30/3/2012,0.7125,0.5,0.5
-37.78857,144.93436,30/3/2012,0.7283,1,0.5
-37.81037,144.97259,30/3/2012,0.7167,1,0.4167
-37.88123,145.09784,30/3/2012,0.7083,1,0.5
-37.82495,144.88113,31/3/2012,0.0417,0.5,0.5
-37.83626,144.97339,31/3/2012,0.1375,0.5,0.5
-37.78651,144.86576,31/3/2012,0.1367,0.5,0.5
-36.13494,144.74981,31/3/2012,0.2958,0.5,0.5
-38.30642,145.18224,30/3/2012,0.8042,0.5,0.4167
-37.5719,143.86013,6/3/2012,0.3875,1,0.5
-37.75845,145.31623,31/3/2012,0.5625,1,0.6667
-37.64516,144.92967,31/3/2012,0.6,1,0.6667
-37.78769,145.55678,27/3/2012,0.8963,0,0.6667
-37.84163,144.99519,31/3/2012,0.5479,1,0.4167
-37.77224,144.83556,31/3/2012,0.7625,1,0.3333
-37.26008,144.47901,1/4/2012,0.1021,0,0.6667
-37.68618,145.21657,1/4/2012,0.3458,1,0.5
-38.21406,145.41459,1/4/2012,0.4583,1,0.8333
-37.74588,144.82156,1/4/2012,0.5188,1,0.4167
-37.86233,145.02802,1/4/2012,0.6,1,0.5
-38.18714,146.28469,31/3/2012,0.7604,1,0.6667
-37.85523,141.03396,29/3/2012,0.2271,0,0.8333
-34.43423,142.19242,1/4/2012,0.5958,1,0.9167
-36.57295,143.17928,1/4/2012,0.5125,1,0.8333
-37.76842,144.86464,1/4/2012,0.7625,0.5,0.5
-38.20752,144.13462,1/4/2012,0.7917,0,0.8333
-37.9296,145.10007,2/4/2012,0.4396,1,0.4167
-36.39223,145.4459,2/4/2012,0.5021,1,0.75
-37.82383,144.95843,14/2/2012,0.675,1,0.5
-36.98813,147.69636,2/4/2012,0.35,1,0.8333
-37.78787,145.29222,1/4/2012,0.7917,0.5,0.5833
-36.75148,145.57659,2/4/2012,0.7208,1,0.5
-37.86911,145.01826,2/4/2012,0.7104,1,0.5
-37.89814,144.6612,2/4/2012,0.7167,1,0.5
-37.96796,145.16782,2/2/2012,0.6375,1,0.5
-37.61696,144.94703,27/3/2012,0.6833,1,0.6667
-37.90912,145.35197,31/3/2012,0.725,1,0.4167
-37.73429,144.78098,2/4/2012,0.2325,0.5,0.5833
-37.97883,145.20758,19/8/2014,0.7917,0.5,0.6667
-37.8468,144.99367,26/8/2014,0.4708,1,0.3333
-37.62281,145.21847,8/9/2014,0.625,1,0.3333
-37.7553,145.35389,8/9/2014,0.5875,1,0.3333
-37.87028,144.76075,8/9/2014,0.2229,0.5,0.5
-37.93101,145.43206,9/9/2014,0.0083,0,0.5
-37.84037,145.02752,2/9/2014,0.9812,0.5,0.4167
-37.73725,144.97224,8/9/2014,0.9342,0.5,0.4167
-37.95899,145.13703,4/9/2014,0.685,1,0.6667
-37.7395,144.99469,27/9/2014,0.7083,0.5,0.4167
-37.91377,145.1595,27/9/2014,0.6292,1,0.5833
-37.90514,145.0859,25/9/2014,0.5896,1,0.5
-37.28155,142.92729,28/9/2014,0.1313,0.5,0.4167
-37.89285,145.08825,23/9/2014,0.3458,1,0.5
-37.83145,145.6698,28/9/2014,0.4367,1,0.6667
-37.88638,145.32828,28/9/2014,0.3417,1,0.5
-37.77608,145.48034,28/9/2014,0.5979,1,0.75
-38.23892,145.06591,23/9/2014,0.2542,0.5,0.5
-36.32769,146.69382,28/9/2014,0.7979,0.5,0.8333
-37.82791,147.2382,28/9/2014,0.5,1,0.8333
-38.21166,145.46842,9/10/2014,0.725,0.5,0.6667
-37.83102,144.97117,8/9/2014,0.7917,0.5,0.5
-38.07699,141.58557,16/10/2014,0.4333,1,0.8333
-38.18888,144.34367,14/10/2014,0.3146,0.5,0.5833
-37.87686,145.03545,16/10/2014,0.4667,1,0.4167
-37.70448,144.62439,9/10/2014,0.2208,0.5,0.3333
-38.0063,145.27334,16/10/2014,0.6042,1,0.6667
-37.34525,145.15048,21/9/2014,0.625,1,0.8333
-37.76843,144.99143,16/10/2014,0.6792,1,0.5
-38.1285,145.84765,17/10/2014,0.425,1,0.5
-37.73311,145.13745,16/10/2014,0.7283,0.5,0.6667
-38.59749,146.11883,1/11/2014,0.4629,1,0.8333
-37.76842,144.91172,1/11/2014,0.7646,1,0.4167
-36.76483,144.22418,1/11/2014,0.7083,1,0.6667
-37.93531,144.99619,2/11/2014,0.3542,1,0.5
-37.96766,145.07414,2/11/2014,0.3375,1,0.5
-38.26035,145.14558,2/11/2014,0.3833,1,0.75
-37.84763,145.22715,2/11/2014,0.5,1,0.5833
-37.75721,145.35709,2/11/2014,0.975,0.5,0.5
-36.36888,146.31666,3/11/2014,0.3775,1,0.4167
-37.86001,145.01992,3/11/2014,0.3333,1,0.5
-37.94986,146.45574,2/11/2014,0.5079,1,0.8333
-37.47872,144.26688,3/11/2014,0.7083,1,0.8333
-37.79711,145.36243,9/9/2014,0.6896,1,0.5
-38.12872,145.18048,9/9/2014,0.55,1,0.6667
-38.02789,145.22686,10/9/2014,0.2687,0.5,0.4167
-37.55186,143.82237,24/6/2014,0.3896,1,0.4167
-36.73966,144.29855,10/9/2014,0.3396,1,0.3333
-37.7887,144.94011,10/9/2014,0.3854,1,0.4167
-37.8467,145.0629,10/9/2014,0.4604,1,0.5
-37.87178,145.06261,2/9/2014,0.3083,0.5,0.5
-37.82558,145.09418,30/6/2014,0.3542,0.5,0.5
-37.79675,144.97874,30/7/2014,0.3521,0.5,0.5
-37.70403,145.2274,25/9/2014,0.9167,0,0.6667
-38.09183,145.48546,19/9/2014,0.6667,1,0.8333
-37.80173,145.04487,29/9/2014,0.4708,1,0.5
-37.4809,145.26159,29/9/2014,0.5479,1,0.6667
-37.83099,144.95039,28/9/2014,0.7625,0.5,0.4167
-36.08137,146.30896,29/9/2014,0.4404,1,0.8333
-37.92872,145.12031,29/9/2014,0.6042,1,0.5
-37.14004,143.68678,29/9/2014,0.7188,0.5,0.8333
-37.94332,145.0974,30/9/2014,0.345,1,0.5
-37.98134,145.20624,29/9/2014,0.7667,0.5,0.4167
-37.60142,145.21621,30/9/2014,0.4708,1,0.8333
-36.85754,144.17479,30/9/2014,0.5,1,0.8333
-38.14269,144.34486,17/10/2014,0.6396,1,0.5
-37.9702,145.21623,17/10/2014,0.5167,1,0.5
-37.86453,144.9817,17/10/2014,0.6833,1,0.3333
-37.79554,144.86271,17/10/2014,0.6896,1,0.5
-37.98737,145.21593,17/10/2014,0.6854,1,0.4167
-37.64475,144.83565,17/10/2014,0.7271,1,0.8333
-37.69406,145.0035,17/10/2014,0.6696,1,0.5833
-37.88804,144.98554,18/10/2014,0.5,1,0.5
-37.57678,148.54554,17/10/2014,0.4167,1,0.6667
-37.9689,145.19659,18/10/2014,0.4333,1,0.6667
-37.90691,145.06434,18/10/2014,0.5529,1,0.5
-37.63679,144.93259,29/7/2014,0.6792,0,0.5
-38.05504,145.34759,5/11/2014,0.5958,1,0.4167
-37.88947,145.04258,31/7/2014,0.7917,0.5,0.4167
-37.86868,145.35249,6/11/2014,0.6438,1,0.5
-37.25476,145.79772,5/11/2014,0.6792,1,0.5
-37.72704,144.96016,8/9/2014,0.6312,1,0.5
-37.80588,144.95599,7/11/2014,0.0917,0.5,0.5
-36.72305,142.20494,30/10/2014,0.6458,1,0.5
-37.83186,145.09894,6/11/2014,0.6033,1,0.5
-37.79774,144.95263,29/10/2014,0.7583,0.5,0.5
-37.98224,145.19811,7/11/2014,0.2979,0.5,0.4167
-37.86056,144.98495,27/8/2014,0.375,1,0.5
-38.13839,144.35437,10/9/2014,0.7625,0.5,0.4167
-37.76228,145.08333,30/4/2013,0.6375,0,0.5833
-37.99703,146.03953,10/9/2014,0.75,0,0.8333
-37.85385,144.88814,11/9/2014,0.3875,1,0.4167
-37.81143,145.00961,11/9/2014,0.5158,1,0.3333
-37.74123,144.96554,11/9/2014,0.4825,1,0.5
-35.794,144.09623,11/9/2014,0.35,1,0.8333
-36.01913,145.96636,8/9/2014,0.8458,0,0.8333
-37.77868,144.97444,11/9/2014,0.6683,1,0.5
-37.71723,145.07651,11/9/2014,0.7208,0.5,0.4167
-38.7172,143.70945,11/9/2014,0.6792,1,0.6667
-37.66,145.0222,30/9/2014,0.5988,1,0.5
-38.17282,144.3451,15/9/2014,0.8,0.5,0.5
-36.84795,144.32209,30/9/2014,0.6021,1,0.8333
-36.12664,144.74766,30/9/2014,0.6021,1,0.5
-38.00189,145.17384,30/9/2014,0.4583,1,0.5833
-35.32359,143.56121,30/9/2014,0.7163,0.5,0.5
-38.25251,145.60716,30/9/2014,0.6792,1,0.8333
-37.94943,145.074,30/9/2014,0.2583,0.5,0.5
-36.65733,145.97255,24/9/2014,0.8963,0,0.8333
-37.75633,144.73966,1/10/2014,0.3458,1,0.5
-37.79965,144.95503,1/10/2014,0.3417,1,0.3333
-37.95967,145.22421,1/10/2014,0.3812,1,0.6667
-37.8077,144.91617,18/10/2014,0.4667,1,0.5833
-36.05462,146.68178,18/10/2014,0.5125,1,0.8333
-37.85567,145.04168,11/10/2014,0.7917,0.5,0.5
-37.68633,144.50259,18/10/2014,0.675,1,0.6667
-37.58335,144.72671,16/10/2014,0.6417,1,0.5
-37.82242,145.06879,18/10/2014,0.8846,0.5,0.5
-37.68094,144.91664,18/10/2014,0.6375,1,0.5
-38.06878,144.37684,18/10/2014,0.925,0.5,0.6667
-38.18311,145.1613,18/10/2014,0.8862,0,0.6667
-37.93707,141.76147,19/10/2014,0.2083,0,0.8333
-36.04456,146.16677,19/10/2014,0.2208,0.5,0.8333
-36.12575,144.75356,19/10/2014,0.4375,1,0.5
-37.87028,145.0936,19/10/2014,0.4325,1,0.4167
-37.652,144.92305,8/11/2014,0.75,1,0.4167
-37.80228,144.92185,9/11/2014,0.3417,1,0.5833
-37.73429,144.78098,9/11/2014,0.3937,1,0.5833
-37.50622,144.57075,9/11/2014,0.4363,1,0.8333
-35.7351,143.91596,9/11/2014,0.55,1,0.5
-38.21272,145.23327,9/11/2014,0.5458,1,0.5
-36.84783,142.62977,9/11/2014,0.5479,1,0.8333
-36.19905,144.98135,9/11/2014,0.6854,1,0.8333
-37.8006,145.00073,9/11/2014,0.6825,1,0.5
-37.86538,144.83091,9/11/2014,0.8125,0.5,0.4167
-37.81607,144.8978,7/11/2014,0.1075,0.5,0.4167
-37.695,144.57195,10/11/2014,0.375,1,0.3333
-37.51413,145.11485,23/8/2014,0.7125,0.5,0.5
-37.80004,144.78919,12/9/2014,0.1875,0.5,0.5833
-37.8003,144.94398,12/9/2014,0.2167,0.5,0.5
-37.76431,144.99204,12/9/2014,0.3425,1,0.5833
-37.86985,145.00215,12/9/2014,0.3575,1,0.3333
-38.11982,145.14694,11/9/2014,0.3458,1,0.6667
-37.82549,144.82921,12/9/2014,0.6708,1,0.8333
-37.82857,144.96717,12/9/2014,0.7625,0.5,0.4167
-37.832,145.00636,12/9/2014,0.7104,0.5,0.4167
-37.77841,144.84122,12/9/2014,0.6792,1,0.5833
-38.11595,145.1628,12/9/2014,0.7658,0.5,0.4167
-37.81327,144.96271,12/9/2014,0.875,0.5,0.3333
-37.84118,144.96035,1/10/2014,0.2979,0.5,0.5
-37.89609,145.39961,1/10/2014,0.3833,1,0.5
-37.66684,144.95505,1/10/2014,0.3438,1,0.6667
-37.98831,145.21128,1/10/2014,0.2542,0.5,0.4167
-37.88471,145.06928,1/10/2014,0.4646,1,0.3333
-37.82208,144.89838,1/10/2014,0.6896,1,0.5
-37.10286,144.29701,24/8/2014,0.8333,0,0.8333
-37.69621,145.22125,1/10/2014,0.6708,1,0.6667
-37.94548,145.00974,1/10/2014,0.7271,0.5,0.4167
-37.81036,145.381,2/10/2014,0.4625,1,0.5
-37.8729,145.07213,12/10/2014,0.2583,0.5,0.4167
-37.86836,144.98734,18/10/2014,0.6792,1,0.5
-37.9064,145.00837,18/10/2014,0.6667,1,0.6667
-37.3734,143.85495,19/10/2014,0.5542,1,0.8333
-37.96686,145.06767,8/10/2014,0.3563,1,0.5833
-37.77506,145.51158,19/10/2014,0.6375,1,0.75
-37.53542,143.8672,19/10/2014,0.7125,0.5,0.4167
-37.7122,145.08668,18/10/2014,0.7688,0.5,0.4167
-37.68206,145.00663,19/10/2014,0.675,1,0.4167
-37.77043,145.01153,20/10/2014,0.3542,1,0.4167
-37.36444,144.54851,20/10/2014,0.3042,0.5,0.9167
-38.22679,146.43253,20/10/2014,0.2729,0.5,0.4167
-38.21435,144.59584,3/11/2014,0.7917,0.5,0.8333
-37.82173,147.7852,4/11/2014,0.1371,0,0.8333
-37.96274,145.22485,19/9/2014,0.3571,1,0.6667
-38.02534,145.13441,24/4/2014,0.5,1,0.8333
-38.0075,145.08437,4/11/2014,0.4313,1,0.5
-37.57764,143.84322,4/11/2014,0.5479,1,0.5
-37.7727,144.92691,4/11/2014,0.5125,1,0.5
-37.82453,144.94835,6/10/2014,0.3417,1,0.5
-36.11546,146.85723,4/11/2014,0.2667,1,0.4167
-37.69218,144.95839,5/11/2014,0.4167,1,0.5833
-37.41268,143.32535,5/11/2014,0.3104,0.5,0.8333
-36.7104,142.19625,12/9/2014,0.8875,0.5,0.5
-37.71277,145.22184,13/9/2014,0.0021,0,0.6667
-37.96374,145.22466,13/9/2014,0.0187,0.5,0.6667
-37.98482,145.21406,13/9/2014,0.5479,1,0.4167
-37.79801,145.25386,13/9/2014,0.5079,1,0.6667
-37.90955,145.37729,12/9/2014,0.2583,0.5,0.5
-37.82982,145.42436,9/9/2014,0.8354,0,0.6667
-37.64898,144.87963,13/9/2014,0.5154,1,0.6667
-37.84791,145.22875,13/9/2014,0.8,0.5,0.5833
-38.09721,145.69574,29/8/2014,0.0167,0,0.8333
-37.86055,145.80409,13/9/2014,0.6067,1,0.8333
-37.7971,145.37357,14/9/2014,0.3958,1,0.5
-37.91269,145.2533,2/10/2014,0.5854,1,0.6667
-38.13912,145.12475,2/10/2014,0.3533,1,0.5
-38.70215,145.83448,28/8/2014,0.0833,0,0.8333
-38.51814,145.79597,24/9/2014,0.5583,0,0.6667
-38.51468,145.34986,2/10/2014,0.5833,1,0.5
-37.52719,145.4036,27/9/2014,0.4167,1,0.5
-37.82978,144.94921,2/10/2014,0.8079,0.5,0.5
-37.82967,144.80443,2/10/2014,0.6417,1,0.4167
-37.6181,144.71277,2/10/2014,0.9604,0,0.8333
-37.83238,145.22735,3/10/2014,0.1313,0.5,0.5
-38.02527,145.30529,2/10/2014,0.6687,1,0.6667
-38.38984,144.20452,2/10/2014,0.8938,0,0.6667
-37.84531,144.94348,20/10/2014,0.3375,1,0.5
-37.79985,144.99299,18/10/2014,0.425,1,0.5
-37.74508,144.92685,20/10/2014,0.3521,1,0.5
-37.86981,145.23761,20/10/2014,0.5062,1,0.6667
-37.865,144.98482,13/10/2014,0.7083,0.5,0.4167
-35.46731,143.07292,20/10/2014,0.5938,1,0.8333
-37.20344,143.94646,19/10/2014,0.6375,1,0.6667
-37.84963,144.89135,20/10/2014,0.7117,0.5,0.4167
-38.13197,144.3489,20/10/2014,0.6729,1,0.5
-38.08029,145.26065,20/10/2014,0.7083,0.5,0.6667
-37.75535,145.34073,20/10/2014,0.7667,0.5,0.4167
-37.26798,148.72188,20/10/2014,0.5896,1,0.6667
-37.93684,145.06454,7/11/2014,0.4825,1,0.5833
-38.37398,145.08797,6/11/2014,0.8438,0,0.75
-37.96444,145.16856,7/11/2014,0.6792,1,0.5
-37.77999,144.98668,6/11/2014,0.7167,0.5,0.3333
-37.84874,144.95057,7/11/2014,0.7542,1,0.5
-37.78008,144.88465,7/11/2014,0.6312,1,0.5
-38.06995,145.26665,8/11/2014,0.0063,0.5,0.4167
-37.70298,145.05699,7/11/2014,0.9583,0.5,0.5833
-38.0114,145.30982,2/11/2014,0.6438,1,0.6667
-37.82266,144.72117,7/11/2014,0.895,0,0.6667
-37.72876,144.94267,8/11/2014,0.4208,1,0.4167
-37.74571,144.97231,8/11/2014,0.3771,1,0.4167
-36.36601,145.39722,14/9/2014,0.4167,1,0.5
-37.90241,145.11396,14/9/2014,0.5,1,0.4167
-37.77588,144.96064,14/9/2014,0.5096,1,0.3333
-37.82183,144.95542,14/9/2014,0.4792,1,0.4167
-35.93342,147.70059,14/9/2014,0.475,1,0.8333
-37.56249,143.74679,14/9/2014,0.8063,0,0.8333
-38.04859,145.30997,14/9/2014,0.8375,0.5,0.5
-37.93496,145.05048,18/8/2014,0.6354,1,0.5833
-38.0516,145.11608,15/7/2014,0.3512,0.5,0.5
-37.9095,145.06126,15/9/2014,0.4208,1,0.5833
-37.98362,145.22103,26/8/2014,0.6375,1,0.5833
-37.75283,145.00639,15/9/2014,0.4167,1,0.4167
-36.35949,146.68705,15/9/2014,0.4646,1,0.4167
-37.8656,144.81265,2/10/2014,0.5563,1,0.4167
-37.80951,145.24551,3/10/2014,0.5163,1,0.5833
-38.38424,142.47054,3/10/2014,0.5188,1,0.5
-37.73514,144.90038,31/8/2014,0.4792,1,0.8333
-37.82387,144.87054,3/10/2014,0.8521,0.5,0.4167
-37.21447,145.02935,4/10/2014,0.2104,0,0.6667
-37.87417,145.06452,20/6/2013,0.7129,0.5,0.5
-37.85799,144.73062,3/10/2014,0.5167,1,0.5833
-37.97809,145.03854,4/10/2014,0.5021,1,0.5
-37.16224,145.07798,4/10/2014,0.5167,1,0.9167
-37.80014,144.99294,4/10/2014,0.5558,1,0.5
-38.34384,142.23334,4/10/2014,0.4583,1,0.8333
-38.16078,145.208,21/10/2014,0.2696,0.5,0.5833
-37.86236,145.28295,21/10/2014,0.3542,1,0.5
-37.9197,145.16677,21/10/2014,0.3417,1,0.5833
-37.83731,144.68122,20/10/2014,0.3771,1,0.4167
-38.02811,145.26663,21/10/2014,0.4271,1,0.5833
-37.93727,145.03772,21/10/2014,0.5083,1,0.6667
-38.44756,142.75404,21/10/2014,0.4733,1,0.8333
-38.0689,144.34482,21/10/2014,0.6396,1,0.4167
-37.85639,145.02749,21/10/2014,0.55,1,0.4167
-34.27554,141.29837,21/10/2014,0.625,1,0.9167
-37.83149,145.07843,21/10/2014,0.7125,0.5,0.4167
-38.19952,145.19567,10/11/2014,0.3812,1,0.6667
-37.97755,145.16595,10/11/2014,0.4167,1,0.6667
-37.83765,144.99041,10/11/2014,0.475,1,0.4167
-37.87043,144.74825,6/11/2014,0.6854,1,0.6667
-37.83225,145.14881,10/11/2014,0.5167,1,0.4167
-37.72456,144.84978,8/11/2014,0.4292,1,0.4167
-37.70662,148.46867,10/11/2014,0.3542,1,0.8333
-37.59626,144.91735,10/11/2014,0.5417,1,0.5
-38.38154,145.61575,10/11/2014,0.4167,1,0.8333
-38.18824,144.39881,27/10/2014,0.7083,0.5,0.4167
-37.85029,145.0426,10/11/2014,0.3146,0.5,0.4167
-37.73555,145.02421,12/9/2014,0.7979,0,0.5
-37.72386,144.84458,15/9/2014,0.6354,1,0.6667
-37.86507,145.22364,15/9/2014,0.7612,0.5,0.6667
-38.07117,145.47521,15/9/2014,0.8063,0.5,0.6667
-37.71807,144.95171,11/9/2014,0.7554,0.5,0.5
-36.71664,142.20232,16/9/2014,0.3542,1,0.4167
-38.312,143.68736,16/9/2014,0.425,1,0.3333
-38.10604,145.13892,14/8/2014,0.3083,0.5,0.4167
-37.79765,145.13393,11/9/2014,0.2979,0.5,0.8333
-37.92706,144.98802,29/8/2014,0.6875,1,0.5
-37.78104,144.98578,17/9/2014,0.34,1,0.5
-37.12515,144.88037,17/9/2014,0.3521,1,0.8333
-37.65635,145.08011,4/10/2014,0.3954,1,0.5
